12572,12789,16017
12724,12909,15898
12663,13016,15679
12764,12979,15605
12844,13016,15639
12811,13010,15682
12774,12956,15770
12735,12921,15810
12679,12895,15858
12680,12918,15799
12729,12973,15707
12700,12985,15685
12719,12966,15730
12713,12972,15760
12654,12917,15765
12631,12887,15777
12713,12936,15764
12739,12940,15716
12813,12934,15735
12760,12946,15796
13223,13913,15791
12860,12817,14655
12559,12770,16376
13047,12859,15707
12679,13038,15659
12500,13070,15819
12333,13088,15812
12466,13101,15742
12671,13008,15694
12730,12998,15719
12666,13017,15759
12592,13043,15747
12569,13042,15727
12608,13047,15703
12647,13001,15769
12637,12999,15765
12675,13002,15763
12694,12981,15726
12686,13005,15751
12612,13026,15744
12642,12995,15766
12671,12974,15761
12669,12988,15744
12651,13015,15737
12643,13006,15768
12658,12993,15738
12663,13000,15745
12657,12989,15751
12662,13009,15741
12665,12992,15742
12658,12998,15768
12638,12989,15744
12660,12991,15751
12645,12989,15755
12660,12997,15751
12665,12969,15764
12644,12983,15772
12637,12988,15735
12653,12987,15742
12645,12984,15753
12639,12978,15758
12654,12985,15734
12657,12995,15744
12645,12980,15760
12654,12979,15739
12647,12992,15747
12645,12982,15751
12646,12976,15738
12641,12969,15759
12648,12975,15732
12644,12986,15733
12644,12968,15754
12639,12984,15735
12653,12976,15737
12646,12961,15744
12627,12979,15774
12644,12953,15734
12619,12968,15746
12669,12951,15761
12663,12955,15745
12664,12965,15728
12650,12966,15749
12665,12942,15748
12635,12954,15744
12621,12940,15749
12630,12971,15714
12653,12971,15740
12664,12925,15773
12679,12892,15768
12688,12908,15762
12695,12912,15737
12675,12906,15752
12671,12940,15734
12676,12928,15730
12679,12921,15743
12699,12902,15736
12691,12910,15739
12677,12919,15747
12682,12911,15748
12660,12914,15752
12677,12920,15743
12683,12916,15722
12682,12907,15754
12670,12909,15751
12664,12925,15742
12657,12904,15762
12657,12901,15732
12660,12923,15748
12675,12916,15745
12666,12913,15741
12643,12913,15744
12656,12918,15763
12665,12900,15735
12645,12914,15742
12635,12906,15742
12643,12917,15740
12662,12904,15743
12642,12906,15753
12643,12908,15740
12645,12909,15740
12650,12911,15747
12647,12898,15749
12624,12931,15727
12658,12916,15738
12622,12857,15780
12601,12895,15768
12627,12944,15669
12639,12904,15726
12581,12880,15775
12635,12884,15725
12623,12852,15763
12657,12839,15763
12745,12879,15709
12777,12882,15722
12691,12848,15797
12774,12823,15775
12761,12878,15725
12686,12955,15671
12660,12901,15779
12707,12830,15787
12734,12844,15726
12794,12886,15724
12852,12880,15718
12834,12825,15760
12743,12887,15798
12655,12906,15713
12657,12880,15739
12687,12857,15761
12703,12901,15729
12740,12913,15732
12756,12869,15755
12680,12882,15740
12701,12833,15739
12711,12918,15750
12689,12905,15742
12773,12871,15743
12744,12862,15765
12690,12879,15726
12724,12872,15756
12711,12885,15747
12704,12885,15737
12725,12872,15742
12721,12872,15766
12705,12878,15744
12698,12876,15746
12710,12887,15736
12695,12867,15761
12716,12881,15737
12711,12878,15746
12702,12872,15735
12701,12865,15749
12702,12883,15741
12705,12871,15751
12701,12869,15745
12689,12876,15745
12697,12878,15744
12682,12873,15755
12702,12865,15747
12709,12874,15734
12714,12870,15748
12710,12863,15737
12700,12859,15758
12716,12881,15728
12714,12869,15757
12716,12861,15739
12725,12852,15751
12725,12866,15740
12727,12865,15746
12746,12852,15751
12723,12866,15739
12733,12863,15742
12751,12849,15748
12743,12854,15740
12759,12846,15748
12758,12855,15734
12756,12844,15751
12777,12853,15703
12752,12854,15758
12743,12845,15738
12749,12846,15754
12732,12844,15743
12743,12862,15744
12756,12836,15734
12728,12851,15739
12734,12858,15738
12738,12855,15742
12723,12851,15755
12730,12853,15749
12721,12853,15746
12715,12855,15755
12713,12852,15747
12730,12878,15733
12706,12858,15742
12703,12856,15739
12714,12855,15746
12696,12866,15742
12704,12857,15745
12700,12854,15746
12699,12864,15736
12702,12853,15742
12699,12867,15740
12694,12862,15750
12700,12849,15748
12687,12846,15758
12667,12839,15752
12719,12834,15729
12728,12838,15675
12733,12871,15756
12718,12827,15739
12716,12824,15735
12727,12816,15753
12701,12833,15744
12707,12840,15746
12720,12847,15739
12726,12834,15737
12729,12830,15773
12718,12807,15777
12674,12798,15872
12709,12746,16067
12713,12587,16293
12846,12578,16190
12920,12720,15878
13101,12890,15734
13176,13108,15545
13124,13075,15653
13068,13254,15533
12843,13254,15823
12964,13146,15820
13012,13358,15509
12990,13372,15693
12952,13372,15735
12946,13393,15768
12959,13427,15788
12994,13472,15759
12880,13634,15751
13036,13631,15759
13036,13746,15736
13052,13793,15681
13102,13843,15633
12997,13954,15641
12986,14047,15602
12926,14163,15473
12851,14271,15385
12796,14377,15319
12800,14471,15248
12740,14671,15157
12747,14802,15072
12714,14874,15167
12788,14947,15044
12874,15051,14865
13094,15063,14870
13242,15115,14674
13360,15202,14510
13524,15253,14281
13476,15355,14246
13344,15417,14265
13386,15403,14383
13404,15421,14344
13273,15435,14386
13418,15413,14349
13396,15392,14336
13466,15387,14356
13381,15407,14433
13527,15366,14426
13406,15396,14426
13558,15347,14435
13533,15325,14451
13632,15284,14487
13586,15300,14554
13618,15310,14535
13610,15321,14500
13597,15310,14516
13522,15314,14522
13525,15333,14535
13541,15373,14487
13518,15404,14378
13596,15445,14273
13538,15507,14109
13641,15538,13956
13579,15570,13827
13602,15595,13655
13602,15638,13496
13561,15712,13348
13557,15714,13342
13590,15618,13512
13662,15579,13521
13725,15573,13431
13628,15592,13421
13688,15634,13410
13727,15658,13363
13706,15666,13311
13689,15668,13259
13746,15652,13244
13733,15646,13197
13727,15644,13244
13755,15645,13253
13814,15620,13256
13790,15590,13225
13860,15562,13111
13915,15565,12977
13879,15559,12906
13868,15534,12817
13890,15624,12586
13696,15556,12598
13640,15528,12493
13658,15537,12371
13644,15553,12299
13564,15555,12196
13583,15524,12123
13606,15471,12156
13531,15601,12223
13658,15480,12303
13641,15435,12280
13607,15468,12182
13656,15484,12130
13621,15558,12145
13538,15674,12269
13295,15616,12749
13284,15546,12897
13460,15568,12708
13462,15699,12318
13531,15649,12254
13717,15526,12234
13726,15441,12246
13675,15419,12256
13574,15463,12292
13575,15505,12345
13572,15530,12373
13563,15485,12553
13546,15479,12837
13555,15604,12857
13591,15780,12669
13508,15839,12538
13444,15756,12612
13382,15628,12670
13276,15601,12576
13200,15614,12427
13226,15601,12095
12832,15716,12134
13251,15530,12304
13318,15514,12188
13185,15540,12162
13166,15520,12155
13000,15541,12068
13172,15506,12016
13090,15498,11967
12935,15528,12112
13022,15490,12094
13141,15444,12097
13235,15397,12098
13275,15371,11978
13282,15320,11892
13293,15266,11787
13237,15223,11696
13190,15158,11516
13142,15051,11427
13030,14919,11274
12957,14856,11277
12875,14737,11255
12878,14640,11172
12830,14577,11135
12863,14496,11100
12792,14449,10980
12772,14360,10976
12751,14219,10917
12707,14034,10732
12688,13915,10662
12612,13791,10568
12585,13697,10493
12663,13659,10506
12656,13570,10589
12722,13498,10613
12744,13437,10605
12751,13380,10632
12808,13331,10560
12864,13342,10520
12910,13231,10623
12915,13147,10596
12946,13076,10591
13040,12961,10656
13133,12913,10626
13142,12812,10644
13255,12722,10648
13335,12639,10661
13346,12596,10736
13421,12503,10780
13486,12437,10860
13579,12311,10815
13640,12250,10772
13659,12146,10728
13728,12080,10789
13766,11998,10865
13805,11931,10885
13830,11962,10902
13828,11965,10892
13896,11958,10884
13848,11929,10948
13840,11916,11063
13828,11879,11128
13804,11916,11128
13865,11894,11126
13925,11927,11083
13936,11962,11078
13984,11978,11083
13956,11937,11127
13931,11895,11134
13965,11869,11156
13949,11865,11077
13929,11847,11056
13946,11843,11058
13954,11824,11056
13933,11858,11112
13964,11866,11120
13953,11903,11164
13990,11947,11234
13997,11906,11264
13977,11939,11216
13991,11911,11140
14011,11863,11156
14027,11865,11102
14024,11823,11173
14008,11816,11185
13994,11813,11167
13998,11826,11164
14000,11825,11167
14000,11836,11200
14022,11837,11214
14039,11841,11214
14027,11856,11217
14030,11849,11211
14023,11849,11201
14030,11840,11198
14028,11848,11175
14048,11839,11190
14033,11844,11214
14039,11836,11235
14039,11844,11225
14033,11839,11199
14023,11853,11186
14022,11853,11207
14022,11862,11207
14007,11846,11234
14012,11845,11235
14020,11852,11200
14002,11859,11165
14016,11828,11175
13996,11806,11173
14004,11807,11202
14003,11819,11205
13994,11833,11216
13999,11826,11194
14011,11839,11178
14004,11836,11185
14007,11828,11178
13976,11816,11179
13975,11828,11209
13979,11851,11245
13974,11849,11238
13997,11847,11206
13986,11818,11181
14006,11816,11160
14009,11803,11189
14000,11788,11172
13983,11795,11188
13980,11778,11200
13973,11791,11197
13976,11799,11198
14010,11809,11202
14010,11829,11204
14025,11835,11230
14014,11834,11225
13986,11840,11231
13984,11840,11216
14003,11823,11224
14013,11832,11213
14016,11821,11232
14044,11804,11236
14038,11796,11192
14028,11805,11172
14039,11801,11191
14024,11798,11221
14016,11807,11234
14012,11818,11219
14006,11820,11208
14017,11827,11209
14017,11825,11227
14017,11828,11226
14019,11831,11212
14021,11829,11227
14028,11834,11225
14033,11829,11219
14026,11826,11226
14016,11816,11225
14016,11813,11207
14029,11824,11214
14034,11819,11213
14024,11815,11223
14032,11806,11215
14022,11811,11221
14029,11819,11212
14020,11816,11218
14018,11808,11213
14005,11804,11215
14023,11812,11202
14004,11800,11218
14006,11801,11211
14022,11810,11220
14008,11809,11214
14014,11822,11208
14004,11815,11222
14008,11819,11173
13991,11800,11165
14017,11824,11219
14021,11829,11248
14004,11849,11236
13988,11858,11214
13975,11844,11196
13988,11834,11187
13987,11826,11193
13995,11823,11206
13993,11820,11195
13990,11817,11196
13952,11821,11204
13961,11833,11225
13975,11828,11227
13998,11824,11199
13992,11811,11181
13984,11791,11183
13967,11778,11178
13976,11773,11185
13989,11782,11154
13980,11795,11155
13984,11825,11182
13984,11825,11230
13980,11828,11236
13999,11841,11207
14032,11859,11186
14013,11856,11194
14049,11854,11215
14030,11860,11227
14027,11864,11188
14023,11881,11177
14012,11889,11176
14021,11883,11164
14009,11866,11185
14019,11864,11183
14053,11861,11192
14047,11862,11188
14024,11872,11160
14038,11885,11164
14049,11890,11157
14041,11902,11182
14027,11902,11206
14031,11917,11195
14043,11930,11191
14067,11926,11190
14058,11909,11200
14042,11904,11186
14030,11916,11160
14048,11914,11158
14044,11904,11197
14056,11907,11212
14050,11902,11195
14059,11931,11149
14079,11927,11162
14078,11917,11165
14070,11925,11187
14068,11915,11199
14090,11912,11197
14080,11911,11179
14067,11908,11176
14068,11896,11191
14069,11884,11190
14069,11891,11179
14077,11889,11171
14072,11887,11176
14070,11897,11192
14095,11893,11197
14073,11905,11215
14075,11904,11192
14090,11901,11175
14081,11900,11168
14089,11912,11147
14078,11912,11173
14097,11903,11196
14071,11903,11249
14100,11908,11280
14113,11969,11212
14170,11956,11211
14183,11974,11172
14197,11952,11181
14211,11932,11168
14159,11915,11172
14110,11905,11227
14132,11924,11208
14089,11946,11191
14063,11966,11198
14073,11995,11202
14064,11999,11201
14051,11993,11208
14081,11994,11191
14113,11974,11187
14111,11948,11193
14153,11957,11157
14165,11936,11157
14137,11930,11153
14138,11936,11181
14118,11945,11191
14114,11942,11192
14118,11956,11182
14101,11967,11194
14088,11971,11181
14097,11968,11199
14127,11953,11199
14104,11968,11170
14104,11962,11161
14117,11935,11197
14113,11963,11146
14126,11953,11168
14137,11947,11174
14116,11954,11195
14108,11950,11210
14100,11961,11182
14104,11965,11173
14113,11963,11183
14100,11970,11177
14096,11973,11167
14106,11965,11182
14098,11963,11169
14105,11968,11154
14093,11978,11141
14103,11973,11173
14104,11968,11185
14095,11966,11171
14109,11976,11152
14089,11974,11147
14109,11963,11177
14099,11967,11158
14093,11971,11156
14100,11969,11158
14097,11974,11160
14110,11982,11156
14089,11980,11158
14089,11979,11155
14081,11971,11170
14090,11975,11167
14100,11975,11149
14089,11974,11140
14079,11979,11161
14082,11963,11167
14097,11965,11152
14101,11983,11142
14101,11986,11144
14091,11980,11174
14078,11978,11170
14085,11990,11147
14075,11988,11147
14092,11984,11162
14086,11974,11157
14094,11979,11149
14091,11974,11137
14089,11979,11148
14096,11971,11166
14080,11973,11160
14088,11986,11149
14094,11997,11148
14085,11985,11158
14084,11976,11170
14065,11971,11175
14059,11992,11128
14088,11975,11145
14101,11974,11137
14093,11979,11147
14076,11976,11147
14063,11970,11148
14040,11960,11153
14065,11986,11116
14061,11992,11121
14065,11985,11135
14080,11987,11156
14068,11986,11139
14052,11990,11145
14034,11983,11156
14043,11978,11134
14036,11977,11132
14047,11980,11124
14038,11976,11109
14024,11958,11116
14023,11971,11109
14021,11972,11134
14012,11962,11137
14029,11971,11122
14015,11982,11141
13977,11979,11153
14003,11986,11135
14022,11971,11099
14049,11960,11091
14037,11959,11077
14018,11934,11084
13984,11920,11070
13959,11901,11077
13960,11928,11028
13964,11938,11068
13987,11941,11126
13991,11970,11170
13990,11986,11188
13973,12033,11147
13994,12062,11126
13985,12057,11084
13971,12033,11087
13956,12020,11089
13978,12029,11029
13981,12012,11033
13946,11964,11078
13930,11945,11083
13911,11966,11077
13901,11995,11040
13936,12008,11038
13917,11981,11086
13906,11966,11096
13949,11976,11076
13926,11986,11036
13901,11971,11067
13936,11960,11072
13911,11958,11086
13902,11988,11064
13918,11988,11079
13928,11990,11077
13941,11979,11075
13934,11990,11080
13922,11986,11065
13933,11974,11089
13940,11976,11085
13928,11974,11071
13941,11980,11051
13915,11978,11041
13898,11976,11078
13897,11970,11103
13892,11983,11098
13902,11987,11115
13927,11974,11094
13937,11993,11045
13963,11991,11030
13979,11974,11049
13930,11946,11109
13906,11947,11108
13884,11937,11078
13886,11951,11056
13896,11943,11062
13909,11934,11066
13909,11946,11080
13913,11954,11081
13911,11947,11076
13909,11966,11054
13900,11942,11085
13919,11934,11067
13944,11932,11036
13947,11937,11034
13919,11945,11089
13891,11958,11077
13853,11972,11057
13840,11974,11101
13887,11975,11107
13903,11985,11110
13911,11977,11104
13925,11982,11077
13926,11959,11066
13906,11945,11056
13918,11944,11047
13921,11960,11056
13890,11966,11078
13931,11980,11077
13941,11971,11083
13924,11954,11079
13917,11966,11066
13914,11968,11067
13908,11973,11072
13917,11969,11090
13888,11967,11092
13860,11988,11046
13878,11968,11079
13898,11971,11084
13914,11963,11074
13942,11968,11086
13945,11961,11063
13913,11956,11047
13919,11964,11051
13899,11961,11101
13918,11956,11119
13905,11953,11107
13913,11942,11073
13930,11951,11057
13932,11944,11070
13927,11924,11084
13913,11922,11102
13894,11920,11086
13902,11928,11089
13916,11916,11098
13912,11919,11101
13914,11918,11097
13893,11902,11096
13899,11908,11085
13896,11911,11086
13903,11906,11097
13904,11915,11080
13904,11908,11105
13899,11918,11089
13900,11915,11073
13889,11927,11077
13909,11924,11098
13909,11920,11079
13897,11928,11070
13879,11912,11086
13872,11910,11089
13862,11906,11117
13855,11910,11115
13867,11912,11091
13882,11913,11099
13885,11910,11067
13912,11907,11070
13922,11900,11082
13936,11904,11041
13928,11903,11049
13889,11921,11055
13902,11947,11083
13899,11961,11136
13877,11973,11131
13872,11991,11112
13869,11975,11118
13900,11942,11086
13912,11933,11073
13918,11929,11065
13918,11928,11066
13903,11923,11108
13886,11926,11116
13904,11929,11105
13895,11936,11052
13907,11924,11061
13909,11929,11039
13901,11923,11069
13902,11915,11103
13870,11926,11153
13845,11927,11147
13864,11909,11128
13885,11930,11047
13896,11933,10984
13914,11909,11022
