15273,14456,13925
15089,14482,14075
15058,14558,14136
15002,14463,13930
14978,14482,13949
15039,14504,14049
15069,14487,13969
15042,14505,13967
15055,14478,13864
14995,14527,13947
15101,14471,13923
15084,14413,13904
15079,14404,13911
15123,14416,13884
15034,14438,13887
15041,14455,13933
15060,14454,13931
15071,14442,13898
15069,14455,13906
15096,14456,13935
15046,14443,13944
15099,14418,13885
15080,14404,13906
15130,14447,13919
15167,14439,13904
15093,14414,13829
14999,14443,13880
15004,14431,13919
14975,14441,13984
15060,14441,14063
15135,14435,14095
15068,14468,14085
15077,14485,14086
15056,14431,13976
15073,14470,14024
15119,14487,14021
15055,14475,13934
15048,14504,13939
15040,14507,13911
15085,14476,13844
15047,14470,13861
15050,14491,13937
15047,14472,13908
15011,14464,13905
15023,14503,14016
15083,14457,13915
15020,14435,13920
15032,14473,14008
15046,14433,13944
14987,14453,13986
15030,14462,13979
15061,14459,13986
15072,14507,14013
15058,14525,13980
15114,14534,13969
15051,14553,14026
14958,14580,14030
15079,14591,13930
15054,14508,13846
15020,14540,13934
15115,14535,13890
15054,14530,13871
15068,14546,13870
15082,14590,13926
15018,14562,13954
15116,14533,13950
15151,14473,13849
15180,14504,13908
15090,14503,13918
15090,14486,13847
15143,14468,13820
15118,14408,13760
15053,14420,13808
15083,14394,13747
15170,14375,13708
15215,14411,13799
15175,14417,13783
15126,14397,13747
15158,14360,13735
15136,14348,13768
15215,14352,13779
15220,14332,13816
15189,14282,13726
15246,14309,13693
15286,14303,13642
15212,14224,13513
15224,14329,13530
15306,14327,13666
15223,14260,13675
15201,14199,13625
15144,14210,13599
15168,14264,13661
15243,14267,13713
15195,14218,13575
15190,14206,13483
15192,14244,13507
15333,14378,13630
15442,14296,13740
15450,14227,13669
15339,14242,13620
15446,14218,13875
15708,14224,13722
15429,14148,13705
15642,14202,13909
15515,14053,13942
15558,14007,14077
15498,13856,14104
15515,13818,14341
15365,13661,14390
15280,13606,14506
15174,13404,14432
15064,13272,14642
15177,13101,14637
14977,12964,14722
14969,12893,14727
15061,12647,14479
14874,12586,14456
14844,12532,14472
14750,12499,14445
14492,12508,14608
14569,12457,14644
14686,12417,14480
14632,12199,14322
14769,12202,14421
14711,12166,14427
14802,12169,14463
14849,12118,14493
14910,12239,14662
14941,12084,14390
15036,12067,14535
14967,12150,14599
14854,12193,14581
14911,12086,14404
14919,12126,14529
14906,12172,14544
14825,12174,14540
14859,12214,14553
14892,12179,14476
14867,12188,14459
14883,12245,14641
14916,12228,14642
14832,12218,14460
14800,12248,14394
14603,12443,14429
14777,12443,14242
14639,12615,14301
14901,12700,14555
15042,12643,14337
15091,12838,14857
15222,12994,14815
14689,12770,14347
15075,12986,14896
14844,13216,14633
15074,12813,14415
15614,13316,15081
15328,13053,14395
15124,13364,14935
14678,13657,14944
14706,13686,14673
14899,13782,14783
14926,13945,14892
14990,14196,14928
14973,14196,14783
14997,14232,14710
14988,14208,14714
15208,14144,14597
15037,14168,14567
14971,14216,14550
15044,14186,14485
15030,14149,14430
15123,14204,14551
15237,14187,14401
15004,14265,14454
14867,14352,14455
14935,14288,14234
14899,14295,14309
14928,14338,14332
14958,14292,14313
14948,14337,14371
14987,14291,14270
14924,14323,14286
14956,14261,14202
14994,14233,14167
15044,14292,14187
15041,14308,14255
15030,14299,14261
15048,14301,14262
15101,14280,14254
15036,14252,14218
15144,14244,14176
15070,14272,14255
15093,14248,14175
14984,14293,14246
15097,14299,14247
15011,14318,14264
14994,14313,14241
15049,14287,14193
15007,14315,14213
15032,14306,14214
15062,14306,14171
15009,14327,14208
15011,14311,14242
15054,14290,14189
15032,14300,14168
14998,14350,14232
15042,14340,14237
14986,14297,14100
14957,14370,14177
15148,14384,14181
14992,14377,14144
15035,14455,14213
15055,14388,14138
14992,14405,14144
15018,14411,14174
15057,14427,14226
15094,14367,14412
15234,14289,14283
15116,14174,14418
15362,14189,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,-7293,-3197
-3197,12555,14811
15276,12629,14167
14857,12551,14372
14951,12492,14280
14731,12442,14328
14645,12298,14274
14321,12257,14368
14194,12217,14852
14157,12292,15259
14362,12244,15127
14491,12232,14980
14515,12288,15012
14441,12288,14794
14538,12233,14783
14578,12270,14990
14376,12335,15025
14474,12367,15069
14765,12305,15001
14450,12353,14795
14428,12327,14741
14630,12172,14523
14528,12444,14593
14192,12607,14406
14365,12376,14431
14384,12869,14549
14343,12698,14768
14705,13020,15091
14729,13169,15073
14915,13303,15252
14695,13548,15027
14624,13748,14658
14238,14125,14304
15203,13934,15427
15527,14410,15433
15168,14061,15080
15215,14218,14864
15107,14180,14524
14850,14384,14584
14774,14486,14592
14558,14603,14757
15121,14589,14817
15271,14656,14375
14846,14507,14216
15063,14556,14231
14895,14430,14285
15225,14362,14395
15214,14345,14235
15097,14409,14158
15020,14449,14379
15075,14442,14334
14950,14531,14335
14928,14550,14293
14915,14564,14347
14907,14602,14310
14872,14663,14285
14868,14619,14191
14831,14570,14133
14905,14542,14127
14807,14519,14119
14878,14561,14142
14917,14560,14035
14898,14578,13989
14944,14620,13993
14950,14493,13868
14966,14547,13986
14972,14478,13981
14996,14522,14076
14969,14530,14090
14936,14451,14064
14974,14454,14164
15034,14492,14300
15154,14395,14171
15038,14469,14152
14928,14494,14179
14959,14478,14198
14985,14483,14166
15004,14480,14160
14995,14501,14162
15037,14479,14125
15062,14431,14068
15000,14482,14094
14963,14495,14082
14934,14497,14052
14907,14489,14068
14918,14469,14115
14966,14477,14167
15016,14451,14165
15081,14457,14160
15009,14495,14198
14922,14498,14132
14969,14489,14055
15012,14439,14028
15026,14445,14024
15030,14413,13984
15048,14415,14061
15067,14448,14095
15066,14424,14055
15043,14432,14078
14992,14414,14103
15013,14457,14114
14982,14499,14091
14956,14530,14126
14907,14509,14116
14972,14519,14131
15065,14518,14027
14937,14476,13910
14987,14509,13976
14998,14489,14007
14994,14538,14104
15019,14579,14105
15009,14540,14056
14925,14449,14010
14986,14453,14036
15081,14421,14115
15106,14458,14121
15049,14448,14067
14980,14475,13980
14887,14532,13999
14821,14660,14144
14762,14722,14202
14768,14689,14139
15014,14536,13779
15035,14531,13787
15190,14496,13774
15195,14486,13704
15208,14560,13674
15271,14502,13678
15068,14597,13849
14998,14577,13935
15104,14529,13930
14981,14583,13954
14950,14606,13970
14963,14611,13978
14947,14589,13944
14981,14577,13953
14985,14592,13985
15009,14568,13937
