12801,12107,14203
13136,12023,14179
13186,11931,14213
12961,12024,13785
13007,11512,14040
12721,11363,13627
12468,11143,14129
12221,11096,13800
11598,10539,14392
11308,10893,14263
11148,10954,14433
10809,11233,14631
11078,11552,14685
10720,11421,14555
10579,11547,14860
10581,11764,14729
10462,11727,14672
10901,12058,14928
10582,12462,14533
11169,12230,15159
10624,12783,14595
10562,12812,14927
11230,13161,14525
10628,13554,14777
11002,13644,14614
10861,13475,15294
10504,14689,14804
10844,14259,15071
10927,14703,14731
11128,15037,14527
11355,14939,14512
11457,15484,14360
11467,15614,14246
11540,15502,14171
11378,15887,13882
11582,15559,13761
11655,15463,13687
11759,15462,13741
11884,15460,13739
11815,15462,13722
11798,15609,13774
11742,15600,13747
11848,15537,13756
11955,15546,13765
11902,15481,13823
11875,15455,13887
11901,15639,13915
11869,15686,13880
11723,15775,13759
11434,16030,13571
11013,15863,13444
10602,15582,13529
10517,15852,13548
10861,15682,13543
11085,15267,13500
11059,14472,13985
10985,14925,13973
11469,13779,13673
11924,12457,13389
11694,12253,13425
10854,12810,13314
10016,13341,12924
10065,13781,12865
10022,14440,12979
10176,15052,13292
10229,15712,13065
10641,14691,13371
10334,14292,13381
10928,12930,13536
11195,12562,13138
11042,12177,12941
11098,11940,13048
10914,12471,13070
10392,12897,13178
10986,13678,13013
11250,14515,13177
11210,13927,13437
10411,14897,13376
11261,14763,13577
10797,15100,13706
11023,15669,14138
10966,15933,14256
10819,16204,14329
10943,15870,14329
11227,16204,14009
11300,15651,13890
11225,15346,13978
11178,15442,14041
11032,15187,13979
10650,15006,13831
10519,14619,13842
10516,14583,13954
10477,14642,14288
10583,14935,14423
10870,14903,14737
10955,14754,14689
10956,15125,14564
10903,14638,14322
10783,14731,13942
11091,14318,14017
11027,14171,13889
10959,13772,14079
10759,13778,13582
11158,13522,14470
11208,13574,14402
10982,13644,14707
11171,13485,14991
10733,13584,14696
10936,13552,14532
10989,13818,14820
11113,13918,14864
10972,13778,14883
10881,13889,14909
10955,13923,14861
10940,13860,14929
10974,13739,14988
10850,13532,15134
10836,13580,14729
10938,13410,14755
11020,13309,14790
10979,13318,14814
10683,13328,14907
11013,13504,15383
11128,13362,14725
10673,13481,14351
11170,13585,14262
10805,13726,14588
11004,13833,14448
10959,13910,14416
11367,13743,14152
11042,13556,14149
11185,13856,13975
11448,13995,13884
10540,14306,13761
10829,14473,14023
10670,15221,13859
11191,15314,13970
10866,15512,14213
11143,15909,14480
11535,15762,14881
10995,16078,15024
11218,16009,14995
11268,15834,15042
11461,15590,15137
11435,15403,14927
11520,15007,14724
11620,14830,14760
11599,14532,14638
11470,14114,14502
11667,13612,14112
11558,12917,14323
12569,12466,14100
11794,13811,14453
11394,13543,14271
10950,13935,14128
11337,13816,14550
11028,13883,14884
9668,14756,14709
9838,14521,14278
10239,14857,14026
10163,14508,14260
10445,14413,14325
11261,14174,14099
10985,14061,14179
10956,14022,14267
11193,14321,14205
10912,14450,14296
10633,14489,14269
10523,14401,14099
10735,14278,14005
10958,14207,13971
10939,14305,13986
10754,14334,14122
10704,14329,14112
10750,14292,13984
10726,14329,13924
10735,14439,13950
10661,14417,13962
10741,14351,13946
10832,14382,13840
11049,14427,13755
11016,14393,13835
10660,14413,13920
10520,14395,13910
10557,14350,13684
10582,14726,13467
10615,14655,13476
10701,14418,13443
10870,14343,13472
10932,14318,13588
10780,14455,13698
10596,14631,13687
10508,14610,13509
10590,14513,13383
10767,14435,13390
10889,14422,13476
10795,14543,13586
10709,14584,13614
10571,14521,13538
10599,14476,13503
10808,14531,13505
10846,14621,13536
10884,14604,13615
10878,14614,13577
10822,14591,13579
10701,14577,13500
10638,14509,13474
10676,14481,13522
10766,14586,13565
10839,14617,13583
10824,14546,13558
10754,14511,13506
10719,14505,13511
10713,14596,13537
10765,14595,13561
10793,14547,13564
10803,14569,13540
10827,14566,13531
