12047,13246,15591
12030,13167,15690
12142,13131,15673
12113,13223,15678
12199,13154,15660
12394,13122,15735
12253,13130,15665
12198,13169,15726
12310,13152,15660
12247,13108,15677
12234,13100,15660
12182,13189,15741
12138,13210,15671
12115,13139,15697
12227,13086,15562
12131,13185,15750
12184,13279,15660
12217,13237,15664
12291,13237,15696
12232,13259,15643
12198,13181,15700
12264,13189,15693
12252,13211,15680
12238,13212,15658
12248,13174,15682
12211,13185,15667
12210,13208,15680
12229,13202,15651
12156,13153,15715
12217,13171,15656
12222,13181,15672
12226,13200,15667
12145,13167,15664
12175,13151,15683
12201,13164,15643
12205,13154,15665
12157,13173,15689
12191,13180,15641
12191,13170,15673
12193,13160,15658
12186,13156,15665
12183,13142,15654
12134,13181,15673
12180,13182,15639
12195,13130,15679
12163,13148,15669
12117,13158,15647
12132,13181,15653
12166,13134,15656
12162,13145,15649
12175,13130,15671
12129,13154,15640
12147,13175,15668
12179,13168,15693
12091,13172,15582
12183,13120,15673
12130,13137,15648
12108,13151,15645
12150,13183,15652
12141,13163,15646
12103,13135,15641
12125,13161,15636
12170,13151,15687
12141,13148,15645
12122,13158,15637
12125,13160,15660
12129,13140,15635
12083,13162,15666
12133,13148,15662
12140,13154,15629
12106,13146,15649
12107,13143,15621
12110,13160,15649
12150,13178,15656
12115,13168,15635
12128,13145,15655
12134,13153,15645
12101,13182,15666
12113,13158,15642
12123,13133,15670
12141,13129,15629
12139,13170,15624
12096,13156,15669
12079,13224,15628
12134,13215,15641
12086,13180,15645
12098,13175,15635
12092,13167,15633
12102,13167,15647
12082,13178,15634
12129,13173,15650
12103,13172,15646
12069,13186,15625
12088,13188,15635
12092,13174,15638
12094,13180,15643
12079,13188,15645
12100,13168,15623
12065,13177,15651
12105,13187,15624
12100,13176,15640
12065,13159,15641
12081,13182,15634
12099,13179,15642
12073,13162,15641
12081,13176,15632
12112,13170,15626
12079,13177,15647
12081,13167,15620
12084,13149,15645
12095,13166,15624
12074,13164,15636
12078,13169,15632
12096,13157,15629
12066,13153,15656
12092,13172,15622
12099,13167,15629
12056,13159,15632
12079,13156,15636
12071,13146,15618
12083,13164,15638
12095,13148,15642
12088,13165,15633
12063,13160,15652
12085,13148,15633
12071,13157,15640
12092,13161,15613
12068,13144,15631
12081,13158,15635
12089,13140,15628
12037,13134,15629
12062,13152,15629
12084,13140,15625
12042,13131,15636
12069,13136,15632
12073,13139,15631
12073,13135,15638
12085,13134,15622
12075,13133,15638
12072,13130,15637
12079,13130,15629
12071,13132,15636
12069,13136,15632
12074,13136,15622
12072,13126,15643
12078,13141,15620
12075,13134,15634
12073,13103,15654
12055,13130,15629
12105,13130,15638
12080,13118,15633
12059,13120,15630
12076,13130,15632
12075,13122,15640
12085,13135,15639
12097,13126,15637
12085,13126,15641
12078,13135,15631
12081,13138,15626
12089,13133,15621
12076,13121,15650
12074,13133,15616
12090,13130,15637
12090,13111,15641
12062,13135,15630
12101,13139,15639
12098,13125,15626
12059,13130,15629
12084,13131,15646
12083,13131,15630
12079,13124,15626
12058,13125,15633
12075,13142,15630
12125,13140,15643
12074,13102,15621
12068,13102,15648
12077,13127,15635
12077,13137,15630
